state,county,tract,block group,Age1,Age2
53,33,25804,1018,16,39
53,33,25804,1019,0,6
53,33,25804,1020,14,33
53,33,25804,1021,11,31
53,33,25804,1022,0,0
53,33,25804,1023,9,24
53,33,25804,1024,10,46
53,33,25804,1025,15,58
53,33,25804,2000,15,33
53,33,25804,2001,35,86
53,33,25804,2002,25,118
53,33,25804,2003,1,25
53,33,25804,2004,8,24
53,33,25804,2005,1,24
53,33,25804,2006,24,75
53,33,25804,2007,3,42
53,33,25804,2008,19,52
53,33,25804,2009,18,46
53,33,25804,2010,40,116
53,33,25804,2011,5,29
53,33,25804,2012,18,57
53,33,25804,2013,14,62
53,33,25804,2014,12,43
53,33,25804,2015,7,20
53,33,25804,3000,0,0
53,33,25804,3001,0,0
53,33,25804,3002,25,66
53,33,25804,3003,35,87
53,33,25804,3004,22,27
53,33,25804,3005,1,3
53,33,25804,3006,37,181
53,33,25804,3007,1,2
53,33,25804,3008,0,0
53,33,25804,3009,5,12
53,33,25804,3010,27,84
53,33,25804,3011,0,0
53,33,25804,3012,19,67
53,33,25804,3013,96,222
53,33,25804,3014,8,22
53,33,25804,3015,10,46
53,33,25804,3016,17,57
53,33,25805,1000,6,26
53,33,25805,1001,16,50
53,33,25805,1002,40,165
53,33,25805,1003,5,23
53,33,25805,1004,287,1132
53,33,25805,1005,0,3
53,33,25805,1006,0,0
53,33,25805,1007,0,8
53,33,25805,2000,30,109
53,33,25805,2001,28,105
53,33,25805,2002,12,61
53,33,25805,2003,32,48
53,33,25805,2004,27,78
53,33,25805,2005,9,31
53,33,25805,2006,11,33
53,33,25805,2007,27,68
53,33,25805,2008,15,50
53,33,25805,2009,29,66
53,33,25805,2010,31,94
53,33,25805,2011,5,31
53,33,25805,2012,0,0
53,33,25805,2013,21,59
53,33,25805,2014,0,14
53,33,25805,2015,0,0
53,33,25805,2016,0,0
53,33,25805,3000,17,73
53,33,25805,3001,26,97
53,33,25805,3002,8,32
53,33,25805,3003,7,32
53,33,25805,3004,27,106
53,33,25805,3005,6,21
53,33,25805,3006,23,74
53,33,25805,3007,0,0
53,33,25805,3008,13,41
53,33,25805,3009,90,282
53,33,25805,3010,0,0
53,33,25805,3011,54,376
53,33,25805,3012,0,0
53,33,25805,3013,0,8
53,33,25805,3014,14,31
53,33,25805,3015,16,47
53,33,25805,3016,29,52
53,33,25805,3017,10,31
53,33,25806,1000,26,91
53,33,25806,1001,49,204
53,33,25806,1002,11,51
53,33,25806,1003,0,0
53,33,25806,1004,16,36
53,33,25806,1005,24,142
53,33,25806,1006,5,26
53,33,25806,1007,0,0
53,33,25806,1008,0,0
53,33,25806,1009,0,0
53,33,25806,1010,0,0
53,33,25806,1011,8,10
53,33,25806,1012,0,0
53,33,25806,1013,12,18
53,33,25806,1014,34,119
53,33,25806,1015,9,34
53,33,25806,1016,13,35
53,33,25806,1017,20,82
53,33,25806,1018,0,0
53,33,25806,1019,0,0
53,33,25806,1020,46,145
53,33,25806,2000,4,18
53,33,25806,2001,19,47
53,33,25806,2002,71,220
53,33,25806,2003,46,102
53,33,25806,2004,17,33
53,33,25806,2005,0,0
53,33,25806,2006,119,242
53,33,25806,2007,14,56
53,33,25806,2008,48,137
53,33,25806,2009,5,34
53,33,25806,2010,4,16
53,33,25806,2011,116,479
53,33,25806,2012,0,0
53,33,25806,2013,14,37
53,33,25806,2014,8,33
53,33,25806,3000,0,0
53,33,25806,3001,0,0
53,33,25806,3002,0,0
53,33,25806,3003,20,38
53,33,25806,3004,12,26
53,33,25806,3005,3,14
53,33,25806,3006,11,33
53,33,25806,3007,0,0
53,33,25806,3008,20,63
53,33,25806,3009,27,90
53,33,25806,3010,13,40
53,33,25806,3011,15,77
53,33,25806,3012,45,114
53,33,25806,3013,16,52
53,33,25806,3014,0,0
53,33,25806,3015,0,0
53,33,25806,3016,0,0
53,33,25806,3017,13,42
53,33,25806,3018,0,0
53,33,25806,3019,26,89
53,33,25806,3020,0,0
53,33,25806,3021,3,30
53,33,25806,3022,18,47
53,33,25806,3023,5,11
53,33,25806,3024,0,0
53,33,25806,3025,69,143
53,33,25806,3026,0,0
53,33,25806,3027,0,0
53,33,25806,3028,17,35
53,33,25806,3029,0,0
53,33,25806,3030,25,58
53,33,25806,3031,86,262
53,33,26001,1000,10,59
53,33,26001,1001,4,28
53,33,26001,1002,4,19
53,33,26001,1003,3,39
53,33,26001,1004,1,26
53,33,26001,1005,5,33
53,33,26001,1006,4,23
53,33,26001,1007,12,41
53,33,26001,1008,5,26
53,33,26001,1009,15,86
53,33,26001,1010,7,42
53,33,26001,1011,0,3
53,33,26001,1012,1,3
53,33,26001,1013,7,59
53,33,26001,1014,9,15
53,33,26001,1015,6,26
53,33,26001,1016,5,38
53,33,26001,1017,10,37
53,33,26001,1018,4,29
53,33,26001,1019,7,37
53,33,26001,1020,13,55
53,33,26001,1021,13,43
53,33,26001,1022,24,61
53,33,26001,1023,0,0
53,33,26001,1024,5,12
53,33,26001,1025,10,36
53,33,26001,1026,0,0
53,33,26001,1027,8,20
53,33,26001,1028,8,17
53,33,26001,1029,2,11
53,33,26001,1030,19,66
53,33,26001,1031,0,7
53,33,26001,1032,5,14
53,33,26001,2000,18,96
53,33,26001,2001,2,17
53,33,26001,2002,7,62
53,33,26001,2003,4,27
53,33,26001,2004,8,32
53,33,26001,2005,10,47
53,33,26001,2006,5,38
53,33,26001,2007,4,30
53,33,26001,2008,0,15
53,33,26001,2009,4,34
53,33,26001,2010,13,52
53,33,26001,2011,3,19
53,33,26001,2012,16,33
53,33,26001,2013,10,30
53,33,26001,2014,17,42
53,33,26001,2015,0,11
53,33,26001,2016,1,8
53,33,26001,2017,14,35
53,33,26001,2018,2,16
53,33,26001,2019,8,23
53,33,26001,2020,9,30
53,33,26001,3000,33,156
53,33,26001,3001,7,42
53,33,26001,3002,11,46
53,33,26001,3003,12,40
53,33,26001,3004,10,36
53,33,26001,3005,7,47
53,33,26001,3006,35,115
53,33,26001,3007,10,19
53,33,26001,3008,8,42
53,33,26001,3009,31,147
53,33,26001,3010,11,40
53,33,26001,3011,16,34
53,33,26001,4000,10,31
53,33,26001,4001,34,157
53,33,26001,4002,6,37
53,33,26001,4003,14,42
53,33,26001,4004,7,37
53,33,26001,4005,4,17
53,33,26001,4006,10,37
53,33,26001,4007,8,49
53,33,26001,4008,15,23
53,33,26001,4009,3,11
53,33,26001,4010,10,41
53,33,26001,4011,19,86
53,33,26001,4012,14,34
53,33,26001,4013,0,0
53,33,26001,4014,8,31
53,33,26001,4015,5,31
53,33,26001,4016,3,33
53,33,26001,4017,7,29
53,33,26001,4018,9,20
53,33,26001,4019,2,9
53,33,26001,4020,4,46
53,33,26001,4021,0,0
53,33,26001,4022,8,18
53,33,26001,5000,30,133
53,33,26001,5001,36,68
53,33,26001,5002,6,41
53,33,26001,5003,4,13
53,33,26001,5004,1,14
53,33,26001,5005,14,63
53,33,26001,5006,23,107
53,33,26001,5007,6,29
53,33,26001,5008,3,14
53,33,26001,5009,20,121
53,33,26001,5010,31,79
53,33,26001,5011,15,30
53,33,26001,5012,12,48
53,33,26001,5013,13,50
53,33,26001,5014,6,27
53,33,26001,5015,16,74
53,33,26002,1000,6,22
53,33,26002,1001,0,2
53,33,26002,1002,2,10
53,33,26002,1003,150,455
53,33,26002,1004,37,83
53,33,26002,1005,188,442
53,33,26002,1006,747,764
53,33,26002,1007,0,0
53,33,26002,1008,0,0
53,33,26002,1009,127,261
53,33,26002,1010,9,28
53,33,26002,2000,0,0
53,33,26002,2001,0,0
53,33,26002,2002,18,61
53,33,26002,2003,0,18
53,33,26002,2004,0,120
53,33,26002,2005,0,3
53,33,26002,2006,0,0
53,33,26002,2007,41,116
53,33,26002,2008,5,14
53,33,26002,2009,2,6
53,33,26002,2010,5,19
53,33,26002,2011,16,49
53,33,26002,2012,3,12
53,33,26002,2013,0,5
53,33,26002,2014,21,72
53,33,26002,2015,14,80
53,33,26002,2016,2,7
53,33,26002,2017,7,35
53,33,26002,2018,0,0
53,33,26002,2019,17,144
53,33,26002,2020,19,67
53,33,26002,2021,10,51
53,33,26002,2022,36,81
53,33,26002,2023,15,50
53,33,26002,2024,5,7
53,33,26002,2025,0,0
53,33,26002,2026,15,51
53,33,26002,2027,0,0
53,33,26002,3000,60,242
53,33,26002,3001,7,70
53,33,26002,3002,0,0
53,33,26002,3003,17,58
53,33,26002,3004,1,10
53,33,26002,3005,0,0
53,33,26002,3006,8,36
53,33,26002,3007,55,178
53,33,26002,3008,14,59
53,33,26002,3009,11,59
53,33,26002,3010,69,247
53,33,26002,3011,11,28
53,33,26002,3012,0,0
53,33,26002,3013,0,0
53,33,26002,3014,0,0
53,33,26002,3015,11,83
53,33,26002,3016,7,58
53,33,26002,3017,0,0
53,33,26002,3018,0,0
53,33,26002,3019,7,14
53,33,26002,3020,0,0
53,33,26002,3021,1,14
53,33,26002,3022,0,0
53,33,26002,3023,5,24
53,33,26002,3024,4,14
53,33,26002,3025,0,0
53,33,26002,3026,3,17
53,33,26002,3027,0,3
53,33,26002,3028,0,0
53,33,26002,3029,3,12
53,33,26002,3030,0,0
53,33,26002,3031,0,0
53,33,26002,3032,4,24
53,33,26002,3033,7,30
53,33,26002,4000,26,67
53,33,26002,4001,5,25
53,33,26002,4002,10,30
53,33,26002,4003,11,31
53,33,26002,4004,4,35
53,33,26002,4005,2,6
53,33,26002,4006,17,56
53,33,26002,4007,11,64
53,33,26002,4008,4,25
53,33,26002,4009,4,28
53,33,26002,4010,12,31
53,33,26002,4011,18,47
53,33,26002,4012,4,23
53,33,26002,4013,0,6
53,33,26002,4014,1,15
53,33,26002,4015,23,79
53,33,26002,4016,1,3
53,33,26002,4017,2,6
53,33,26002,4018,6,12
53,33,26002,4019,17,140
53,33,26002,4020,3,21
53,33,26002,4021,12,39
53,33,26002,4022,20,38
53,33,26002,4023,18,40
53,33,26002,4024,11,34
53,33,26002,4025,11,60
53,33,26002,4026,12,35
53,33,26002,4027,9,22
53,33,26002,4028,15,35
53,33,26002,4029,18,47
53,33,26002,4030,17,45
53,33,26002,4031,0,28
53,33,26002,4032,9,33
53,33,26002,4033,7,41
53,33,26100,1000,93,262
53,33,26100,1001,9,17
53,33,26100,1002,14,43
53,33,26100,1003,10,37
53,33,26100,1004,9,37
53,33,26100,1005,28,77
53,33,26100,1006,13,51
53,33,26100,1007,25,69
53,33,26100,1008,27,75
53,33,26100,1009,90,217
53,33,26100,1010,7,45
53,33,26100,1011,8,29
53,33,26100,1012,0,0
53,33,26100,2000,29,59
53,33,26100,2001,30,91
53,33,26100,2002,113,275
53,33,26100,2003,57,114
53,33,26100,2004,29,95
53,33,26100,2005,12,18
53,33,26100,2006,61,117
53,33,26100,2007,22,82
53,33,26100,2008,13,65
53,33,26100,2009,19,51
53,33,26100,3000,124,404
53,33,26100,3001,5,38
53,33,26100,3002,31,88
53,33,26100,3003,24,81
53,33,26100,3004,21,38
53,33,26100,3005,7,20
53,33,26100,3006,17,72
53,33,26100,3007,13,44
53,33,26100,3008,17,116
53,33,26100,3009,5,28
53,33,26100,3010,15,39
53,33,26100,3011,5,39
53,33,26100,3012,0,6
53,33,26100,3013,5,31
53,33,26100,3014,4,16
53,33,26100,3015,0,6
53,33,26100,3016,4,27
53,33,26100,4000,19,50
53,33,26100,4001,6,36
53,33,26100,4002,5,20
53,33,26100,4003,1,1
53,33,26100,4004,9,41
53,33,26100,4005,32,99
53,33,26100,4006,10,38
53,33,26100,4007,8,48
53,33,26100,4008,0,0
53,33,26100,4009,0,0
53,33,26100,4010,13,47
53,33,26100,4011,4,14
53,33,26100,4012,40,146
53,33,26100,4013,0,0
53,33,26100,4014,52,160
53,33,26100,4015,3,20
53,33,26100,4016,47,108
53,33,26100,4017,0,0
53,33,26100,4018,0,0
53,33,26100,4019,0,0
53,33,26100,4020,0,0
53,33,26100,4021,0,0
53,33,26100,4022,0,0
53,33,26100,4023,0,0
53,33,26100,4024,0,0
53,33,26100,4025,7,60
53,33,26100,4026,0,0
53,33,26100,4027,0,4
53,33,26100,4028,0,0
53,33,26100,4029,0,0
53,33,26100,4030,0,0
53,33,26100,4031,0,0
53,33,26100,4032,0,1
53,33,26100,5000,21,71
53,33,26100,5001,66,183
53,33,26100,5002,19,80
53,33,26100,5003,22,68
53,33,26100,5004,12,100
53,33,26100,5005,46,143
53,33,26100,5006,18,27
53,33,26100,5007,92,280
53,33,26100,5008,32,160
53,33,26100,5009,22,38
53,33,26200,1000,0,0
53,33,26200,1001,0,0
53,33,26200,1002,0,0
53,33,26200,1003,0,0
53,33,26200,1004,0,0
53,33,26200,1005,0,0
53,33,26200,1006,0,0
53,33,26200,1007,0,0
53,33,26200,1008,0,0
53,33,26200,1009,0,0
53,33,26200,1010,4,47
53,33,26200,1011,0,0
53,33,26200,1012,10,27
53,33,26200,1013,2,29
53,33,26200,1014,0,0
53,33,26200,1015,0,0
53,33,26200,1016,0,0
53,33,26200,1017,0,0
53,33,26200,1018,0,0
53,33,26200,1019,0,0
53,33,26200,1020,0,0
53,33,26200,1021,0,5
53,33,26200,1022,0,0
53,33,26200,1023,0,0
53,33,26200,1024,0,0
53,33,26200,1025,0,0
53,33,26200,1026,0,0
53,33,26200,1027,0,0
53,33,26200,1028,0,0
53,33,26200,1029,0,0
53,33,26200,1030,0,0
53,33,26200,1031,0,0
53,33,26200,1032,0,0
53,33,26200,1033,0,0
53,33,26200,1034,0,0
53,33,26200,1035,0,0
53,33,26200,1036,0,0
53,33,26200,1037,0,0
53,33,26200,1038,0,0
53,33,26200,1039,0,0
53,33,26200,1040,0,0
53,33,26200,1041,0,0
53,33,26200,1042,0,0
53,33,26200,1043,0,0
53,33,26200,1044,0,0
53,33,26200,1045,0,0
53,33,26200,1046,0,0
53,33,26200,1047,1,7
53,33,26200,1048,0,0
53,33,26200,1049,0,0
53,33,26200,1050,0,0
53,33,26200,1051,0,0
53,33,26200,1052,0,0
53,33,26200,1053,0,0
53,33,26200,1054,0,0
53,33,26200,1055,0,1
53,33,26200,1056,0,0
53,33,26200,1057,0,0
53,33,26200,1058,0,0
53,33,26200,1059,0,0
53,33,26200,1060,0,0
53,33,26200,1061,0,0
53,33,26200,1062,0,0
53,33,26200,1063,0,0
53,33,26200,1064,0,0
53,33,26200,1065,0,1
53,33,26200,1066,0,0
53,33,26200,1067,0,0
53,33,26200,1068,0,0
53,33,26200,1069,0,0
53,33,26200,1070,0,0
53,33,26200,1071,0,0
53,33,26200,1072,0,0
53,33,26200,1073,0,0
53,33,26200,1074,0,0
53,33,26200,1075,0,0
53,33,26200,1076,0,1
53,33,26200,1077,0,0
53,33,26200,1078,0,0
53,33,26200,1079,0,0
53,33,26200,1080,0,0
53,33,26200,1081,0,0
53,33,26200,1082,0,0
53,33,26200,1083,0,0
53,33,26200,1084,0,0
53,33,26200,1085,0,0
53,33,26200,1086,3,6
53,33,26200,1087,0,0
53,33,26200,1088,0,0
53,33,26200,1089,0,0
53,33,26200,1090,0,0
53,33,26200,1091,0,0
53,33,26200,1092,0,0
53,33,26200,1093,0,0
53,33,26200,1094,0,0
53,33,26200,1095,0,0
53,33,26200,1096,0,0
53,33,26200,1097,0,0
53,33,26200,1098,0,0
53,33,26200,1099,0,0
53,33,26200,1100,0,0
53,33,26200,1101,0,0
53,33,26200,1102,0,0
53,33,26200,1103,0,0
53,33,26200,1104,0,0
53,33,26200,1105,0,0
53,33,26200,1106,0,0
53,33,26200,1107,0,0
53,33,26200,1108,0,0
53,33,26200,1109,0,0
53,33,26200,1110,0,0
53,33,26200,1111,0,0
53,33,26200,1112,0,0
53,33,26200,1113,0,0
53,33,26200,1114,0,0
53,33,26200,1115,0,0
53,33,26200,1116,0,0
53,33,26200,1117,0,0
53,33,26200,1118,0,0
53,33,26200,1119,0,0
53,33,26200,1120,0,0
53,33,26200,1121,0,0
53,33,26200,1122,0,0
53,33,26200,1123,0,0
53,33,26200,1124,0,0
53,33,26200,1125,0,0
53,33,26200,1126,0,0
53,33,26200,1127,0,0
53,33,26200,1128,0,0
53,33,26200,1129,0,0
53,33,26200,1130,0,0
53,33,26200,1131,0,0
53,33,26200,1132,0,0
53,33,26200,1133,0,0
53,33,26200,1134,0,0
53,33,26200,1135,0,0
53,33,26200,1136,0,0
53,33,26200,1137,0,0
53,33,26200,1138,0,0
53,33,26200,1139,0,0
53,33,26200,1140,0,0
53,33,26200,1141,0,0
53,33,26200,1142,0,0
53,33,26200,1143,0,0
53,33,26200,1144,0,0
53,33,26200,1145,0,0
53,33,26200,1146,0,0
53,33,26200,1147,0,0
53,33,26200,1148,0,0
53,33,26200,1149,0,0
53,33,26200,1150,0,0
53,33,26200,1151,0,0
53,33,26200,1152,0,0
53,33,26200,1153,0,0
53,33,26200,1154,0,0
53,33,26200,1155,0,0
53,33,26200,1156,0,0
53,33,26200,1157,0,0
53,33,26200,1158,0,0
53,33,26200,1159,0,0
53,33,26200,1160,0,0
53,33,26200,1161,0,0
53,33,26200,1162,0,0
53,33,26200,1163,0,0
53,33,26200,1164,9,13
53,33,26200,1165,0,2
53,33,26200,1166,0,0
53,33,26200,1167,0,0
53,33,26200,1168,0,0
53,33,26200,1169,0,0
53,33,26200,1170,0,0
53,33,26200,1171,0,0
53,33,26200,1172,0,0
53,33,26200,1173,0,0
53,33,26200,1174,0,0
53,33,26200,1175,0,0
53,33,26200,1176,0,0
53,33,26200,1177,0,0
53,33,26200,1178,0,0
53,33,26200,1179,0,0
53,33,26200,1180,0,0
53,33,26200,1181,0,0
53,33,26200,1182,0,0
53,33,26200,1183,0,0
53,33,26200,1184,0,0
53,33,26200,1185,0,0
53,33,26200,1186,0,0
53,33,26200,1187,0,0
53,33,26200,1188,0,0
53,33,26200,1189,0,0
53,33,26200,1190,0,0
53,33,26200,1191,1,8
53,33,26200,1192,0,0
53,33,26200,1193,0,0
53,33,26200,1194,0,0
53,33,26200,1195,0,0
53,33,26200,1196,0,0
53,33,26200,2000,44,142
53,33,26200,2001,0,4
53,33,26200,2002,0,0
53,33,26200,2003,0,5
53,33,26200,2004,34,214
53,33,26200,2005,8,20
53,33,26200,2006,0,9
53,33,26200,2007,2,12
53,33,26200,2008,22,48
53,33,26200,2009,16,59
53,33,26200,2010,100,399
53,33,26200,2011,0,0
53,33,26200,2012,0,0
53,33,26200,2013,31,106
53,33,26200,3000,34,138
53,33,26200,3001,5,20
53,33,26200,3002,93,500
53,33,26200,3003,0,0
53,33,26200,3004,63,184
53,33,26200,3005,13,30
53,33,26200,3006,171,773
53,33,26200,3007,20,47
53,33,26200,3008,0,0
53,33,26200,3009,0,0
53,33,26200,3010,0,0
53,33,26200,3011,0,0
53,33,26200,3012,0,0
53,33,26200,3013,0,0
53,33,26200,3014,0,0
53,33,26200,3015,0,0
53,33,26200,3016,0,0
53,33,26200,3017,0,0
53,33,26200,4000,89,234
53,33,26200,4001,9,42
53,33,26200,4002,26,61
53,33,26200,4003,28,71
53,33,26200,4004,15,59
53,33,26200,4005,22,112
53,33,26200,4006,72,383
53,33,26200,4007,0,0
53,33,26200,4008,10,77
53,33,26200,4009,19,120
53,33,26200,4010,0,0
53,33,26200,4011,0,0
53,33,26200,4012,0,0
53,33,26300,1000,0,0
53,33,26300,1001,0,0
53,33,26300,1002,0,0
53,33,26300,1003,0,0
53,33,26300,1004,0,0
53,33,26300,1005,0,0
53,33,26300,1006,0,0
53,33,26300,1007,1,2
53,33,26300,1008,0,0
53,33,26300,1009,0,0
53,33,26300,1010,0,0
53,33,26300,1011,0,0
53,33,26300,1012,0,0
53,33,26300,1013,0,0
53,33,26300,1014,0,0
53,33,26300,1015,0,0
53,33,26300,1016,0,0
53,33,26300,1017,0,0
53,33,26300,1018,0,0
53,33,26300,1019,0,0
53,33,26300,1020,0,0
53,33,26300,1021,0,0
53,33,26300,1022,0,0
53,33,26300,1023,0,0
53,33,26300,1024,0,0
53,33,26300,1025,0,0
53,33,26300,1026,0,0
53,33,26300,1027,0,0
53,33,26300,1028,0,0
53,33,26300,1029,0,0
53,33,26300,1030,0,0
53,33,26300,1031,0,0
53,33,26300,1032,0,0
53,33,26300,1033,0,0
53,33,26300,1034,0,0
53,33,26300,1035,0,0
53,33,26300,1036,0,0
53,33,26300,1037,12,36
53,33,26300,1038,1,3
53,33,26300,1039,0,0
53,33,26300,1040,0,0
53,33,26300,1041,7,28
53,33,26300,1042,34,62
53,33,26300,1043,16,51
53,33,26300,1044,2,1
53,33,26300,1045,12,36
53,33,26300,1046,2,2
53,33,26300,1047,5,39
53,33,26300,1048,0,36
53,33,26300,1049,0,0
53,33,26300,1050,11,16
53,33,26300,1051,0,0
53,33,26300,1052,0,0
53,33,26300,1053,0,0
53,33,26300,1054,0,0
53,33,26300,1055,0,0
53,33,26300,1056,0,0
53,33,26300,2000,0,0
53,33,26300,2001,0,0
53,33,26300,2002,0,0
53,33,26300,2003,0,0
53,33,26300,2004,0,0
53,33,26300,2005,0,0
53,33,26300,2006,10,58
53,33,26300,2007,0,0
53,33,26300,2008,0,0
53,33,26300,2009,0,0
53,33,26300,2010,0,2
53,33,26300,2011,32,82
53,33,26300,2012,0,0
53,33,26300,2013,0,0
53,33,26300,2014,0,0
53,33,26300,2015,0,0
53,33,26300,2016,0,0
53,33,26300,2017,0,0
53,33,26300,2018,5,22
53,33,26300,2019,3,20
53,33,26300,2020,2,24
53,33,26300,2021,17,44
53,33,26300,2022,26,49
53,33,26300,2023,14,52
53,33,26300,2024,27,95
53,33,26300,2025,61,112
53,33,26300,2026,9,27
53,33,26300,2027,14,45
53,33,26300,2028,8,34
53,33,26300,2029,0,0
53,33,26300,2030,0,0
53,33,26300,2031,0,0
53,33,26300,2032,0,0
53,33,26300,2033,0,0
53,33,26300,2034,0,0
53,33,26300,2035,4,50
53,33,26300,2036,26,44
53,33,26300,2037,23,56
53,33,26300,2038,11,53
53,33,26300,2039,6,44
53,33,26400,1000,0,0
53,33,26400,1001,8,42
53,33,26400,1002,0,0
53,33,26400,1003,5,10
53,33,26400,1004,2,2
53,33,26400,1005,0,16
53,33,26400,1006,0,0
53,33,26400,1007,0,0
53,33,26400,1008,1,5
53,33,26400,1009,0,0
53,33,26400,1010,0,0
53,33,26400,1011,0,0
53,33,26400,1012,0,0
53,33,26400,1013,0,0
53,33,26400,1014,0,0
53,33,26400,1015,0,0
53,33,26400,1016,0,0
53,33,26400,1017,0,0
53,33,26400,1018,0,0
53,33,26400,1019,0,0
53,33,26400,1020,0,0
53,33,26400,1021,0,0
53,33,26400,1022,0,0
53,33,26400,1023,0,0
53,33,26400,1024,0,0
53,33,26400,1025,0,0
53,33,26400,1026,0,0
53,33,26400,1027,0,0
53,33,26400,1028,0,0
53,33,26400,1029,0,0
53,33,26400,1030,0,0
53,33,26400,1031,0,0
53,33,26400,1032,0,0
53,33,26400,1033,0,0
53,33,26400,1034,0,0
53,33,26400,1035,6,3
53,33,26400,1036,4,31
53,33,26400,1037,0,0
53,33,26400,1038,0,0
53,33,26400,1039,0,1
53,33,26400,1040,0,0
53,33,26400,1041,0,0
53,33,26400,1042,0,0
53,33,26400,1043,0,0
53,33,26400,1044,0,0
53,33,26400,1045,0,0
53,33,26400,1046,0,0
53,33,26400,1047,0,4
53,33,26400,1048,63,251
53,33,26400,1049,7,23
53,33,26400,1050,25,56
53,33,26400,1051,0,0
53,33,26400,1052,0,0
53,33,26400,2000,15,43
53,33,26400,2001,40,132
53,33,26400,2002,0,0
53,33,26400,2003,0,0
53,33,26400,2004,121,215
53,33,26400,2005,33,79
53,33,26400,2006,11,24
53,33,26400,2007,10,97
53,33,26400,2008,32,85
53,33,26400,2009,14,33
53,33,26400,2010,0,0
53,33,26400,2011,20,77
53,33,26400,2012,34,94
53,33,26400,2013,0,0
53,33,26400,2014,9,34
53,33,26400,2015,0,0
53,33,26400,2016,15,58
53,33,26400,2017,9,33
53,33,26400,3000,0,0
53,33,26400,3001,38,129
53,33,26400,3002,122,257
53,33,26400,3003,110,247
53,33,26400,3004,86,253
53,33,26400,3005,11,39
53,33,26400,3006,15,42
53,33,26400,3007,6,34
53,33,26400,3008,8,26
53,33,26400,3009,12,33
53,33,26400,3010,10,21
53,33,26400,3011,8,29
53,33,26400,4000,0,0
53,33,26400,4001,0,0
53,33,26400,4002,0,0
53,33,26400,4003,0,0
53,33,26400,4004,0,0
53,33,26400,4005,0,0
53,33,26400,4006,55,214
53,33,26400,4007,82,298
53,33,26400,4008,0,1
53,33,26400,4009,14,37
53,33,26400,4010,4,13
53,33,26400,4011,0,20
53,33,26400,4012,2,12
53,33,26400,4013,0,23
53,33,26400,4014,33,203
53,33,26400,4015,0,0
53,33,26400,4016,10,31
53,33,26400,4017,4,215
53,33,26400,4018,0,0
53,33,26400,4019,0,0
53,33,26400,4020,0,0
53,33,26400,4021,0,0
53,33,26400,4022,6,21
53,33,26400,4023,0,0
53,33,26400,4024,0,0
53,33,26400,4025,28,47
53,33,26400,4026,0,0
53,33,26400,4027,0,0
53,33,26400,4028,0,0
53,33,26400,5000,0,0
53,33,26400,5001,0,0
53,33,26400,5002,0,0
53,33,26400,5003,75,153
53,33,26400,5004,1,7
53,33,26400,5005,0,5
53,33,26400,5006,0,0
53,33,26400,5007,0,0
53,33,26400,5008,0,0
53,33,26400,5009,0,0
53,33,26400,5010,18,62
53,33,26400,5011,74,232
53,33,26400,5012,4,19
53,33,26400,5013,14,40
53,33,26400,5014,5,13
53,33,26400,5015,10,36
53,33,26400,5016,0,19
53,33,26400,5017,3,23
53,33,26400,5018,15,29
53,33,26400,5019,12,17
53,33,26500,1000,0,0
53,33,26500,1001,0,15
53,33,26500,1002,18,59
53,33,26500,1003,0,0
53,33,26500,1004,7,3
53,33,26500,1005,0,0
53,33,26500,1006,0,0
53,33,26500,1007,14,21
53,33,26500,1008,57,129
53,33,26500,1009,0,4
53,33,26500,1010,0,8
53,33,26500,1011,7,32
53,33,26500,1012,0,0
53,33,26500,1013,0,0
53,33,26500,1014,0,4
53,33,26500,1015,10,42
53,33,26500,1016,10,36
53,33,26500,1017,3,23
53,33,26500,1018,5,15
53,33,26500,2000,10,49
53,33,26500,2001,12,25
53,33,26500,2002,26,63
53,33,26500,2003,13,81
53,33,26500,2004,0,0
53,33,26500,2005,0,2
53,33,26500,2006,0,0
53,33,26500,2007,0,0
53,33,26500,2008,5,7
53,33,26500,2009,1,7
53,33,26500,2010,4,9
53,33,26500,2011,23,46
53,33,26500,2012,0,0
53,33,26500,2013,12,22
53,33,26500,2014,14,25
53,33,26500,2015,0,0
53,33,26500,2016,0,1
53,33,26500,2017,5,26
53,33,26500,2018,28,71
53,33,26500,2019,18,99
53,33,26500,2020,31,87
