county,tract,bg,state,pumano,stateabb,countyname
int,int,int,int,int,text,text
33,20900,1012,53,2001,WA,King
33,21000,4013,53,2001,WA,King
33,401,2007,53,1801,WA,King
33,29001,3005,53,2007,WA,King
33,10500,2005,53,1805,WA,King
33,10500,2004,53,1805,WA,King
33,10500,2000,53,1805,WA,King
33,4700,2080,53,1801,WA,King
33,28600,3021,53,2005,WA,King
33,6000,4008,53,1803,WA,King
33,11200,2027,53,1805,WA,King
33,5700,4011,53,1803,WA,King
33,5700,2005,53,1803,WA,King
33,5700,2010,53,1803,WA,King
33,5700,3004,53,1803,WA,King
33,5700,3011,53,1803,WA,King
33,5600,3030,53,1803,WA,King
33,28403,2000,53,2005,WA,King
33,29801,4009,53,2006,WA,King
33,29801,4013,53,2006,WA,King
33,29802,1012,53,2008,WA,King
33,26400,3009,53,2005,WA,King
33,10100,3013,53,1804,WA,King
33,11700,2008,53,1805,WA,King
33,9600,2013,53,1805,WA,King
33,9702,1000,53,1805,WA,King
33,11102,3001,53,1804,WA,King
33,11101,3001,53,1804,WA,King
33,5900,3010,53,1803,WA,King
33,4900,1005,53,1801,WA,King
33,4900,1010,53,1801,WA,King
33,4900,4006,53,1801,WA,King
33,5000,2006,53,1801,WA,King
33,5400,4002,53,1801,WA,King
33,5400,4010,53,1801,WA,King
33,21300,3001,53,2001,WA,King
33,21400,1013,53,2001,WA,King
33,500,2009,53,1801,WA,King
33,500,2016,53,1801,WA,King
33,500,2006,53,1801,WA,King
33,500,2018,53,1801,WA,King
33,26300,1007,53,2005,WA,King
33,600,4010,53,1801,WA,King
33,20100,2008,53,2001,WA,King
33,20100,2009,53,2001,WA,King
33,20100,2023,53,2001,WA,King
33,20100,2016,53,2001,WA,King
33,1800,3008,53,1801,WA,King
33,20800,3009,53,2001,WA,King
33,20900,3002,53,2001,WA,King
33,20200,1007,53,2001,WA,King
33,20200,4002,53,2001,WA,King
33,29503,5001,53,2006,WA,King
33,9300,3125,53,1805,WA,King
33,5600,4032,53,1803,WA,King
33,11900,2001,53,2004,WA,King
33,29303,3000,53,2004,WA,King
33,9800,3013,53,1805,WA,King
33,20100,3009,53,2001,WA,King
33,4900,2010,53,1801,WA,King
33,29700,4030,53,2006,WA,King
33,29700,1018,53,2006,WA,King
33,12100,2007,53,1805,WA,King
33,5802,3064,53,1803,WA,King
33,1600,3015,53,1801,WA,King
33,28500,3005,53,2005,WA,King
33,3500,3000,53,1801,WA,King
33,28600,5009,53,2005,WA,King
33,27200,2002,53,2005,WA,King
33,27100,2026,53,2005,WA,King
33,27100,2030,53,2005,WA,King
33,27100,2037,53,2005,WA,King
33,5600,3033,53,1803,WA,King
33,10300,4007,53,1804,WA,King
33,10300,4011,53,1804,WA,King
33,9800,1020,53,1805,WA,King
33,9800,1015,53,1805,WA,King
33,9800,5003,53,1805,WA,King
33,11101,4008,53,1804,WA,King
33,10200,4006,53,1804,WA,King
33,11800,5001,53,1804,WA,King
33,6000,4001,53,1803,WA,King
33,5900,3015,53,1803,WA,King
33,5900,5002,53,1803,WA,King
33,4900,4009,53,1801,WA,King
33,4900,4010,53,1801,WA,King
33,2200,3007,53,1802,WA,King
33,2400,1011,53,1802,WA,King
33,5400,4023,53,1801,WA,King
33,6000,4009,53,1803,WA,King
33,21500,3024,53,2001,WA,King
33,21300,1017,53,2001,WA,King
33,800,1004,53,1802,WA,King
33,800,1007,53,1802,WA,King
33,10600,4018,53,1805,WA,King
33,10500,3009,53,1805,WA,King
33,10600,6006,53,1805,WA,King
33,10500,4010,53,1805,WA,King
33,10500,2011,53,1805,WA,King
33,10600,1002,53,1805,WA,King
33,10600,2007,53,1805,WA,King
33,10600,6011,53,1805,WA,King
33,10600,3004,53,1805,WA,King
33,10600,4020,53,1805,WA,King
33,10600,3019,53,1805,WA,King
33,10600,3006,53,1805,WA,King
33,10600,3002,53,1805,WA,King
33,11102,4007,53,1804,WA,King
33,11800,3003,53,1804,WA,King
33,4100,1019,53,1802,WA,King
33,10200,1017,53,1804,WA,King
33,10200,2004,53,1804,WA,King
33,10200,2030,53,1804,WA,King
33,11102,1006,53,1804,WA,King
33,11800,3007,53,1804,WA,King
33,11800,3006,53,1804,WA,King
33,11900,1018,53,1804,WA,King
33,26001,5011,53,2004,WA,King
33,26100,3010,53,2004,WA,King
33,26100,3006,53,2004,WA,King
33,26200,1020,53,2005,WA,King
33,26200,1044,53,2005,WA,King
33,28600,1006,53,2005,WA,King
33,27800,1004,53,2005,WA,King
33,9300,1041,53,1805,WA,King
33,26200,1180,53,2004,WA,King
33,29206,1002,53,2005,WA,King
33,5302,2006,53,1802,WA,King
33,29204,3009,53,2006,WA,King
33,29306,2004,53,2006,WA,King
33,29405,1002,53,2006,WA,King
33,4700,2005,53,1801,WA,King
33,3000,3015,53,1801,WA,King
33,27200,1001,53,2005,WA,King
33,27300,3009,53,2005,WA,King
33,27300,4006,53,2005,WA,King
33,27300,3021,53,2005,WA,King
33,28100,2023,53,2005,WA,King
33,28100,2000,53,2005,WA,King
33,5600,5009,53,1803,WA,King
33,5600,5044,53,1803,WA,King
33,4700,4015,53,1801,WA,King
33,5700,2014,53,1803,WA,King
33,10300,4010,53,1804,WA,King
33,10100,2019,53,1804,WA,King
33,11700,1006,53,1804,WA,King
33,11800,5007,53,1804,WA,King
33,11800,5010,53,1804,WA,King
33,11900,3005,53,1804,WA,King
33,5900,5015,53,1803,WA,King
33,5900,5020,53,1803,WA,King
33,4301,2000,53,1802,WA,King
33,2400,2005,53,1802,WA,King
33,3900,1006,53,1802,WA,King
33,3900,1003,53,1802,WA,King
33,6000,3000,53,1803,WA,King
33,6000,2013,53,1803,WA,King
33,1400,4013,53,1801,WA,King
33,6700,1002,53,1803,WA,King
33,6900,4000,53,1803,WA,King
33,6000,1004,53,1803,WA,King
33,26001,2003,53,2004,WA,King
33,26001,2000,53,2004,WA,King
33,26001,4007,53,2004,WA,King
33,29503,3007,53,2006,WA,King
33,29700,5008,53,2006,WA,King
33,29601,1005,53,2006,WA,King
33,29502,1018,53,2006,WA,King
33,10600,1018,53,1805,WA,King
33,10500,1015,53,1805,WA,King
33,10500,1005,53,1805,WA,King
33,10600,1017,53,1805,WA,King
33,10600,1022,53,1805,WA,King
33,10600,1025,53,1805,WA,King
33,11500,3001,53,1805,WA,King
33,11600,2003,53,1805,WA,King
33,11600,2007,53,1805,WA,King
33,11600,5000,53,1805,WA,King
33,11600,5002,53,1805,WA,King
33,11600,3004,53,1805,WA,King
33,11600,3014,53,1805,WA,King
33,11600,2001,53,1805,WA,King
33,11600,3016,53,1805,WA,King
33,11500,3018,53,1805,WA,King
33,29306,1009,53,2006,WA,King
33,29407,1007,53,2006,WA,King
33,29304,4006,53,2004,WA,King
33,29405,1008,53,2006,WA,King
33,21400,1023,53,2001,WA,King
33,26500,3013,53,2005,WA,King
33,200,5005,53,1802,WA,King
33,1600,3013,53,1801,WA,King
33,3000,3005,53,1801,WA,King
33,3000,3004,53,1801,WA,King
33,5600,2015,53,1803,WA,King
33,1500,1003,53,1801,WA,King
33,3100,5006,53,1801,WA,King
33,1500,2014,53,1801,WA,King
33,28500,3000,53,2005,WA,King
33,28500,2022,53,2005,WA,King
33,28402,4002,53,2005,WA,King
33,5302,1012,53,1802,WA,King
33,5600,2019,53,1803,WA,King
33,5600,2024,53,1803,WA,King
33,5600,1009,53,1803,WA,King
33,5600,1007,53,1803,WA,King
33,5600,5020,53,1803,WA,King
33,5600,5014,53,1803,WA,King
33,5700,2024,53,1803,WA,King
33,5802,1015,53,1803,WA,King
33,5802,3025,53,1803,WA,King
33,10300,5009,53,1804,WA,King
33,10300,1003,53,1804,WA,King
33,10300,1011,53,1804,WA,King
33,10200,4015,53,1804,WA,King
33,26100,1002,53,2004,WA,King
33,26100,2002,53,2004,WA,King
33,11900,2007,53,1804,WA,King
33,11900,2013,53,1804,WA,King
33,26001,5014,53,2004,WA,King
33,3800,1013,53,1802,WA,King
33,3800,1011,53,1802,WA,King
33,4200,5002,53,1802,WA,King
33,4200,5015,53,1802,WA,King
33,2200,3020,53,1802,WA,King
33,2400,1004,53,1802,WA,King
33,2400,1003,53,1802,WA,King
33,2200,4008,53,1802,WA,King
33,6000,3013,53,1803,WA,King
33,6000,2025,53,1803,WA,King
33,4200,4014,53,1802,WA,King
33,6000,2040,53,1803,WA,King
33,6000,2031,53,1803,WA,King
33,4900,2016,53,1801,WA,King
33,21905,1003,53,2001,WA,King
33,22201,2011,53,2002,WA,King
33,32316,4001,53,2003,WA,King
33,32317,5013,53,2003,WA,King
33,32325,2016,53,2002,WA,King
33,25500,3002,53,2004,WA,King
33,23700,3026,53,1900,WA,King
33,23401,2041,53,1900,WA,King
33,22902,2011,53,2002,WA,King
33,23601,2024,53,1900,WA,King
33,22606,3015,53,2002,WA,King
33,22400,1001,53,2002,WA,King
33,22203,1012,53,2002,WA,King
33,32326,3001,53,2009,WA,King
33,32322,1002,53,2002,WA,King
33,32322,1001,53,2002,WA,King
33,22202,3008,53,2002,WA,King
33,25003,5005,53,1900,WA,King
33,22801,3003,53,1900,WA,King
33,32319,2000,53,2001,WA,King
33,25400,4018,53,2004,WA,King
33,25102,3005,53,2004,WA,King
33,25804,3002,53,2004,WA,King
33,25102,2009,53,2004,WA,King
33,31907,5010,53,2004,WA,King
33,25500,1001,53,2004,WA,King
33,21802,1026,53,2001,WA,King
33,21804,2036,53,2001,WA,King
33,32319,3011,53,2001,WA,King
33,21906,1000,53,2001,WA,King
33,21905,4009,53,2001,WA,King
33,22202,4004,53,2002,WA,King
33,32321,3002,53,2001,WA,King
33,21905,2005,53,2001,WA,King
33,22005,3024,53,2002,WA,King
33,22300,2009,53,2002,WA,King
33,22400,6007,53,2002,WA,King
33,32327,1007,53,2009,WA,King
33,32326,2046,53,2009,WA,King
33,32326,2010,53,2002,WA,King
33,22102,1025,53,2001,WA,King
33,22001,3014,53,2001,WA,King
33,22203,3008,53,2002,WA,King
33,32320,3001,53,2001,WA,King
33,22901,1003,53,1900,WA,King
33,22901,1006,53,1900,WA,King
33,22901,1007,53,1900,WA,King
33,23000,2013,53,1900,WA,King
33,22901,2009,53,1900,WA,King
33,23202,3001,53,1900,WA,King
33,23100,1001,53,1900,WA,King
33,23100,2010,53,1900,WA,King
33,32322,1023,53,2002,WA,King
33,32326,2048,53,2009,WA,King
33,32313,3001,53,2002,WA,King
33,32328,3004,53,2009,WA,King
33,32326,2039,53,2009,WA,King
33,32316,2000,53,2003,WA,King
33,22901,2010,53,1900,WA,King
33,25302,1041,53,2004,WA,King
33,23804,3002,53,1900,WA,King
33,24500,1000,53,1900,WA,King
33,24400,1027,53,2003,WA,King
33,22803,1024,53,2002,WA,King
33,31904,2012,53,2009,WA,King
33,31906,2020,53,2004,WA,King
33,32328,2011,53,2009,WA,King
33,24702,3014,53,2003,WA,King
33,31904,1049,53,2009,WA,King
33,25601,3002,53,2004,WA,King
33,22803,1021,53,1900,WA,King
33,22605,1006,53,2002,WA,King
33,22605,1027,53,2002,WA,King
33,32319,2014,53,2001,WA,King
33,32315,1009,53,2009,WA,King
33,31502,1031,53,2009,WA,King
33,31204,2004,53,2008,WA,King
33,31604,1013,53,2008,WA,King
33,32210,3076,53,2003,WA,King
33,32213,3000,53,2003,WA,King
33,32214,2021,53,2003,WA,King
33,32208,3039,53,2003,WA,King
33,32104,1006,53,2003,WA,King
33,32104,1026,53,2003,WA,King
33,32211,3014,53,2003,WA,King
33,30003,2010,53,2007,WA,King
33,30403,2012,53,2008,WA,King
33,30310,2000,53,2007,WA,King
33,30901,1031,53,2008,WA,King
33,30201,2004,53,2007,WA,King
33,30201,3023,53,2007,WA,King
33,30309,1007,53,2007,WA,King
33,30003,2001,53,2007,WA,King
33,30306,1022,53,2007,WA,King
33,30312,4002,53,2007,WA,King
33,30403,2018,53,2008,WA,King
33,30304,2015,53,2007,WA,King
33,30401,1029,53,2008,WA,King
33,30304,2027,53,2007,WA,King
33,30404,2002,53,2008,WA,King
33,29902,3019,53,2008,WA,King
33,22606,3019,53,2002,WA,King
33,22702,3017,53,2002,WA,King
33,32323,1001,53,2002,WA,King
33,25302,1021,53,2004,WA,King
33,22902,5014,53,1900,WA,King
33,22400,1015,53,2002,WA,King
33,22603,1001,53,2002,WA,King
33,22606,4010,53,2002,WA,King
33,22003,2002,53,2002,WA,King
33,24300,2021,53,2003,WA,King
33,23404,2013,53,2003,WA,King
33,22902,1002,53,2002,WA,King
33,22604,2021,53,2002,WA,King
33,25702,2009,53,2004,WA,King
33,32321,2002,53,2002,WA,King
33,32311,2000,53,2009,WA,King
33,25301,3082,53,2004,WA,King
33,25302,2000,53,2004,WA,King
33,25601,3021,53,2004,WA,King
33,25602,1029,53,2004,WA,King
33,22101,2004,53,2001,WA,King
33,25200,5013,53,2004,WA,King
33,25101,4001,53,2004,WA,King
33,25101,4008,53,2004,WA,King
33,32319,1007,53,2001,WA,King
33,22500,1018,53,2002,WA,King
33,24100,2000,53,2002,WA,King
33,23202,1002,53,1900,WA,King
33,24902,3015,53,1900,WA,King
33,24902,2001,53,1900,WA,King
33,32313,3008,53,2002,WA,King
33,25302,2007,53,2004,WA,King
33,25400,4017,53,2004,WA,King
33,25601,3001,53,2004,WA,King
33,25500,2004,53,2004,WA,King
33,25500,2005,53,2004,WA,King
33,25101,2003,53,2004,WA,King
33,25500,2000,53,2004,WA,King
33,25200,5029,53,2004,WA,King
33,25101,2005,53,2004,WA,King
33,25102,2008,53,2004,WA,King
33,25500,3006,53,2004,WA,King
33,25702,1003,53,2004,WA,King
33,25803,1011,53,2004,WA,King
33,32307,1016,53,2009,WA,King
33,32311,2010,53,2009,WA,King
33,22203,2021,53,2002,WA,King
33,22400,6020,53,2002,WA,King
33,22400,6014,53,2002,WA,King
33,24100,2005,53,2002,WA,King
33,32328,2009,53,2009,WA,King
33,22902,2010,53,2002,WA,King
33,21905,2006,53,2001,WA,King
33,22005,1005,53,2002,WA,King
33,24400,2001,53,2003,WA,King
33,24903,4016,53,1900,WA,King
33,21802,2013,53,2001,WA,King
33,24602,3014,53,2003,WA,King
33,32311,1005,53,2009,WA,King
33,25006,3008,53,2003,WA,King
33,22202,1014,53,2002,WA,King
33,32307,3031,53,2009,WA,King
33,24903,1019,53,1900,WA,King
33,23601,3017,53,1900,WA,King
33,32317,1010,53,2003,WA,King
33,25001,1015,53,2003,WA,King
33,24602,2022,53,2003,WA,King
33,21803,1004,53,2001,WA,King
33,26002,3014,53,2004,WA,King
33,23403,1032,53,2003,WA,King
33,31501,2094,53,2009,WA,King
33,31302,2039,53,2008,WA,King
33,31302,3003,53,2008,WA,King
33,31301,2011,53,2008,WA,King
33,31502,1241,53,1404,WA,King
33,31205,2018,53,2008,WA,King
33,31204,3013,53,2008,WA,King
33,32210,3072,53,2003,WA,King
33,32211,2007,53,2003,WA,King
33,32211,2003,53,2003,WA,King
33,32211,1000,53,2003,WA,King
33,32203,2000,53,2003,WA,King
33,32208,4006,53,2003,WA,King
33,32207,2001,53,2003,WA,King
33,32210,1066,53,2003,WA,King
33,29502,1004,53,2006,WA,King
33,29206,1052,53,2006,WA,King
33,21000,5004,53,2001,WA,King
33,29801,3003,53,2006,WA,King
33,29801,4002,53,2006,WA,King
33,29802,4002,53,2006,WA,King
33,29802,5004,53,2006,WA,King
33,29003,5007,53,2007,WA,King
33,29902,1000,53,2008,WA,King
33,30600,1002,53,2008,WA,King
33,30600,3024,53,2008,WA,King
33,30700,1013,53,2008,WA,King
33,30700,1018,53,2008,WA,King
33,31100,3012,53,2008,WA,King
33,30003,1012,53,2007,WA,King
33,30313,2018,53,2007,WA,King
33,29901,1002,53,2008,WA,King
33,30313,1007,53,2007,WA,King
33,31000,2006,53,2008,WA,King
33,30306,3005,53,2007,WA,King
33,29902,3025,53,2008,WA,King
33,30309,1002,53,2007,WA,King
33,29901,3003,53,2008,WA,King
33,30314,2008,53,2007,WA,King
33,30314,1017,53,2007,WA,King
33,30503,2011,53,2008,WA,King
33,22606,2004,53,2002,WA,King
33,22003,3000,53,2001,WA,King
33,32317,4004,53,2003,WA,King
33,32321,1004,53,2002,WA,King
33,25302,3024,53,2004,WA,King
33,32327,1039,53,2009,WA,King
33,25602,3008,53,2004,WA,King
33,24902,1028,53,1900,WA,King
33,22605,2017,53,2002,WA,King
33,22702,1008,53,2002,WA,King
33,22001,1013,53,2001,WA,King
33,22803,1012,53,2002,WA,King
33,25006,1019,53,1900,WA,King
33,32313,1010,53,2002,WA,King
33,32326,2037,53,2009,WA,King
33,22300,1019,53,2002,WA,King
33,21906,1014,53,2001,WA,King
33,21904,1025,53,2002,WA,King
33,32321,3025,53,2002,WA,King
33,32316,1003,53,2003,WA,King
33,23900,1011,53,1900,WA,King
33,23900,1017,53,1900,WA,King
33,32316,3021,53,2003,WA,King
33,32317,2011,53,2003,WA,King
33,31903,1017,53,2004,WA,King
33,25602,1024,53,2004,WA,King
33,24800,2053,53,1900,WA,King
33,25006,1016,53,1900,WA,King
33,25200,5016,53,2004,WA,King
33,23804,1000,53,1900,WA,King
33,25003,2013,53,1900,WA,King
33,23000,4019,53,1900,WA,King
33,23100,1010,53,1900,WA,King
33,23000,1011,53,1900,WA,King
33,32318,1000,53,2003,WA,King
33,31906,2012,53,2004,WA,King
33,24100,4002,53,2002,WA,King
33,24100,2014,53,2002,WA,King
33,24200,1007,53,2002,WA,King
33,24000,4038,53,1900,WA,King
33,24100,4011,53,2002,WA,King
33,24100,4016,53,2002,WA,King
33,24000,4018,53,1900,WA,King
33,22400,3007,53,2002,WA,King
33,22400,6018,53,2002,WA,King
33,23603,3007,53,1900,WA,King
33,23604,4007,53,1900,WA,King
33,23604,4008,53,1900,WA,King
33,23604,3000,53,1900,WA,King
33,23604,2018,53,1900,WA,King
33,24800,2002,53,1900,WA,King
33,32317,5008,53,2003,WA,King
33,24000,1011,53,1900,WA,King
33,23500,3014,53,1900,WA,King
33,23401,2023,53,1900,WA,King
33,23404,2019,53,2003,WA,King
33,23403,1009,53,1900,WA,King
33,23500,3022,53,1900,WA,King
33,32315,3034,53,2009,WA,King
33,31909,1001,53,2004,WA,King
33,32321,2010,53,2002,WA,King
33,25200,3003,53,2004,WA,King
33,24701,3004,53,1900,WA,King
33,22400,2000,53,2002,WA,King
33,24200,2014,53,1804,WA,King
33,32327,1034,53,2009,WA,King
33,32307,4021,53,2009,WA,King
33,23603,3003,53,1900,WA,King
33,22400,2024,53,2002,WA,King
33,31202,4025,53,2008,WA,King
33,31202,5037,53,2008,WA,King
33,31502,1025,53,2009,WA,King
33,31400,4011,53,2008,WA,King
33,31400,3018,53,2008,WA,King
33,31501,1008,53,2009,WA,King
33,31204,3022,53,2008,WA,King
33,31502,1098,53,2009,WA,King
33,31502,1234,53,2009,WA,King
33,31603,2007,53,2008,WA,King
33,31202,4001,53,2008,WA,King
33,31400,1046,53,2008,WA,King
33,31502,1187,53,2009,WA,King
33,31603,1031,53,2008,WA,King
33,32212,1003,53,2003,WA,King
33,32102,3011,53,2003,WA,King
33,32102,2082,53,2003,WA,King
33,32213,1016,53,2003,WA,King
33,32213,1012,53,2003,WA,King
33,32103,3021,53,2003,WA,King
33,32208,3057,53,2003,WA,King
33,32102,2039,53,2003,WA,King
33,5700,1003,53,1803,WA,King
33,11001,3013,53,1805,WA,King
33,11800,2009,53,1804,WA,King
33,27600,3014,53,2005,WA,King
33,28802,1009,53,2005,WA,King
33,29205,3001,53,2006,WA,King
33,29206,3009,53,2006,WA,King
33,29204,4003,53,2006,WA,King
33,29700,4024,53,2006,WA,King
33,29602,2002,53,2008,WA,King
33,1200,4011,53,1802,WA,King
33,11002,2027,53,1805,WA,King
33,4000,1004,53,1802,WA,King
33,4200,3000,53,1802,WA,King
33,11002,1021,53,1805,WA,King
33,10402,3015,53,1805,WA,King
33,10702,1005,53,1805,WA,King
33,5801,4044,53,1803,WA,King
33,30401,3047,53,2008,WA,King
33,30006,2004,53,2007,WA,King
33,30801,1009,53,2008,WA,King
33,30404,3011,53,2008,WA,King
33,30501,1117,53,2008,WA,King
33,31100,2010,53,2008,WA,King
33,30003,3010,53,2007,WA,King
33,30100,2005,53,2007,WA,King
33,30202,2018,53,2007,WA,King
33,30310,3021,53,2007,WA,King
33,30304,1033,53,2007,WA,King
33,30304,1018,53,2007,WA,King
33,30801,1035,53,2008,WA,King
33,30501,1103,53,2008,WA,King
33,30504,4006,53,2008,WA,King
33,31100,3022,53,2008,WA,King
33,30600,1000,53,2008,WA,King
33,29902,3000,53,2008,WA,King
33,32309,2020,53,2002,WA,King
33,23000,2012,53,1900,WA,King
33,32313,4005,53,2002,WA,King
33,32307,1009,53,2009,WA,King
33,32327,1070,53,2009,WA,King
33,22603,1009,53,2002,WA,King
33,23601,2012,53,1900,WA,King
33,22605,2016,53,2002,WA,King
33,32319,4006,53,2001,WA,King
33,32313,2029,53,2002,WA,King
33,23201,1008,53,1900,WA,King
33,25602,1021,53,2004,WA,King
33,21802,1015,53,2001,WA,King
33,25602,3007,53,2004,WA,King
33,25003,3007,53,1900,WA,King
33,25003,4012,53,1900,WA,King
33,24300,2011,53,2003,WA,King
33,22702,3011,53,2002,WA,King
33,23900,3049,53,1900,WA,King
33,24300,1008,53,2003,WA,King
33,23401,3013,53,1900,WA,King
33,23404,1007,53,2003,WA,King
33,23404,1020,53,2003,WA,King
33,25301,2025,53,2004,WA,King
33,25702,1016,53,2004,WA,King
33,21802,2027,53,2001,WA,King
33,25006,1011,53,2003,WA,King
33,25301,1005,53,2004,WA,King
33,25701,5000,53,2004,WA,King
33,23401,2007,53,1900,WA,King
33,23300,3013,53,1900,WA,King
33,24800,2009,53,1900,WA,King
33,24800,2017,53,2003,WA,King
33,25602,2005,53,2004,WA,King
33,24901,2007,53,1900,WA,King
33,25301,3010,53,2004,WA,King
33,25302,1015,53,2004,WA,King
33,25301,3063,53,2004,WA,King
33,25301,3001,53,2004,WA,King
33,25200,2008,53,2004,WA,King
33,25301,3033,53,2004,WA,King
33,25301,3039,53,2004,WA,King
33,25200,2016,53,2004,WA,King
33,25301,3027,53,2004,WA,King
33,25400,4002,53,2004,WA,King
33,25400,4010,53,2004,WA,King
33,25601,3024,53,2004,WA,King
33,25400,1024,53,2004,WA,King
33,25302,2016,53,2004,WA,King
33,25005,1004,53,2003,WA,King
33,22400,5001,53,2002,WA,King
33,24901,4004,53,1900,WA,King
33,32307,2024,53,2009,WA,King
33,31904,1034,53,2009,WA,King
33,25805,1003,53,2004,WA,King
33,23900,3008,53,1900,WA,King
33,32315,2002,53,2009,WA,King
33,32315,1019,53,2009,WA,King
33,32325,3014,53,2002,WA,King
33,22703,1021,53,2002,WA,King
33,22703,1020,53,2002,WA,King
33,23403,1027,53,2003,WA,King
33,32327,1014,53,2009,WA,King
33,21802,2049,53,2001,WA,King
33,32321,3030,53,2002,WA,King
33,32321,4016,53,2002,WA,King
33,25602,3028,53,2004,WA,King
33,25804,3007,53,2004,WA,King
33,25803,1012,53,2004,WA,King
33,32326,2015,53,2009,WA,King
33,24100,3034,53,1900,WA,King
33,31202,2003,53,2008,WA,King
33,31202,2009,53,2008,WA,King
33,31202,5024,53,2008,WA,King
33,31301,2014,53,2008,WA,King
33,31301,2016,53,2008,WA,King
33,31202,4013,53,2008,WA,King
33,31601,1003,53,2008,WA,King
33,31603,2017,53,2008,WA,King
33,31603,3021,53,2008,WA,King
33,31202,4003,53,2008,WA,King
33,31605,1023,53,2008,WA,King
33,32208,3053,53,2003,WA,King
33,32210,3012,53,2003,WA,King
33,32208,3013,53,2003,WA,King
33,32212,1011,53,2003,WA,King
33,32103,3000,53,2003,WA,King
33,32103,2033,53,2003,WA,King
33,32104,3008,53,2003,WA,King
33,32104,3020,53,2003,WA,King
33,32208,4009,53,2003,WA,King
33,32102,2010,53,2003,WA,King
33,32102,2035,53,2003,WA,King
33,500,3011,53,1801,WA,King
33,6100,1015,53,1803,WA,King
33,6700,4034,53,1803,WA,King
33,4302,1000,53,1802,WA,King
33,29503,3011,53,2006,WA,King
33,9900,3010,53,1805,WA,King
33,11401,1000,53,1805,WA,King
33,11600,6022,53,1805,WA,King
33,11600,3007,53,1805,WA,King
33,11300,1023,53,1805,WA,King
33,27000,3009,53,2005,WA,King
33,11700,2002,53,1805,WA,King
33,7800,1020,53,1804,WA,King
33,28300,3016,53,2005,WA,King
33,27900,1017,53,2005,WA,King
33,27300,3004,53,2005,WA,King
33,7800,1007,53,1804,WA,King
33,26200,1073,53,2005,WA,King
33,26400,1027,53,2005,WA,King
33,4301,1012,53,1802,WA,King
33,27900,1001,53,2005,WA,King
33,28000,2004,53,2005,WA,King
33,29406,1000,53,2006,WA,King
33,5200,3026,53,1802,WA,King
33,9701,3005,53,1805,WA,King
33,9600,5007,53,1805,WA,King
33,10702,1003,53,1805,WA,King
33,29303,3018,53,2004,WA,King
33,6900,3003,53,1803,WA,King
33,29102,3024,53,2006,WA,King
