state,PUMANO,HHID,serialno,HHSz
53,1404,3324,3324,2
53,1404,276474,276474,3
53,1404,468116,468116,2
53,1404,449844,449844,1
53,1404,301318,301318,5
53,1404,218009,218009,4
53,1404,194893,194893,2
53,1404,196849,196849,4
53,1404,492248,492248,2
53,1404,53528,53528,1
53,1404,391392,391392,3
53,1404,27304,27304,3
53,1404,302654,302654,4
53,1404,391573,391573,5
53,1404,322965,322965,5
53,1404,277823,277823,1
53,1404,247731,247731,3
53,1404,475030,475030,6
53,1404,369988,369988,1
53,1404,200741,200741,1
53,1404,295931,295931,5
53,1404,28637,28637,2
53,1404,468356,468356,4
53,1404,28385,28385,5
53,1404,249870,249870,2
53,1404,297112,297112,1
53,1404,28196,28196,5
53,1404,217412,217412,1
53,1404,197146,197146,3
53,1404,388641,388641,4
53,1404,298445,298445,1
53,1404,386844,386844,4
53,1404,347385,347385,2
53,1404,158696,158696,2
53,1404,353610,353610,4
53,1404,433520,433520,4
53,1404,405399,405399,1
53,1404,342751,342751,4
53,1404,88173,88173,4
53,1404,336384,336384,4
53,1404,152062,152062,4
53,1404,99951,99951,1
53,1404,256922,256922,4
53,1404,256350,256350,1
53,1404,502988,502988,3
53,1404,415126,415126,2
53,1404,325431,325431,3
53,1404,502114,502114,2
53,1404,411589,411589,4
53,1404,430194,430194,4
53,1404,417411,417411,2
53,1404,339577,339577,4
53,1404,352075,352075,2
53,1404,101120,101120,2
53,1404,231772,231772,2
53,1404,349134,349134,1
53,1404,80510,80510,4
53,1404,159946,159946,2
53,1404,168971,168971,2
53,1404,230851,230851,2
53,1404,100481,100481,1
53,1404,509799,509799,1
53,1404,428559,428559,3
53,1404,9116,9116,1
53,1404,264451,264451,3
53,1404,95645,95645,1
53,1404,104195,104195,2
53,1404,354244,354244,2
53,1404,426465,426465,6
53,1404,410493,410493,2
53,1404,410435,410435,2
53,1404,11386,11386,4
53,1404,19716,19716,2
53,1404,15070,15070,3
53,1404,346123,346123,2
53,1404,410513,410513,2
53,1404,404832,404832,6
53,1404,236951,236951,4
53,1404,86875,86875,4
53,1404,76600,76600,2
53,1404,508880,508880,2
53,1404,422400,422400,4
53,1404,166143,166143,1
53,1404,324876,324876,4
53,1404,87319,87319,4
53,1404,757005,757005,2
53,1404,684938,684938,2
53,1404,885172,885172,4
53,1404,750924,750924,2
53,1404,919806,919806,2
53,1404,893003,893003,1
53,1404,676812,676812,2
53,1404,714029,714029,2
53,1404,894984,894984,2
53,1404,899724,899724,1
53,1404,906302,906302,2
53,1404,849871,849871,1
53,1404,907769,907769,2
53,1404,918808,918808,2
53,1404,703392,703392,2
53,1404,856544,856544,2
53,1404,858456,858456,2
53,1404,917198,917198,2
53,1404,722652,722652,4
53,1404,892477,892477,6
53,1404,737933,737933,4
53,1404,893907,893907,2
53,1404,873478,873478,5
53,1404,736244,736244,1
53,1404,740472,740472,3
53,1404,739532,739532,3
53,1404,861508,861508,2
53,1404,690093,690093,1
53,1404,880533,880533,2
53,1404,744885,744885,1
53,1404,898009,898009,2
53,1404,889338,889338,1
53,1404,751884,751884,5
53,1404,679512,679512,2
53,1404,732964,732964,5
53,1404,720184,720184,2
53,1404,872650,872650,2
53,1404,884404,884404,1
53,1404,722093,722093,2
53,1404,915624,915624,2
53,1404,898642,898642,4
53,1404,875689,875689,2
53,1404,879928,879928,3
53,1404,889608,889608,2
53,1404,890520,890520,2
53,1404,869364,869364,3
53,1404,734624,734624,6
53,1404,868832,868832,4
53,1404,714645,714645,1
53,1404,889757,889757,2
53,1404,851333,851333,1
53,1404,694324,694324,4
53,1404,963373,963373,2
53,1404,798475,798475,2
53,1404,1013445,1013445,4
53,1404,626780,626780,4
53,1404,959172,959172,2
53,1404,1013151,1013151,5
53,1404,626078,626078,1
53,1404,624740,624740,4
53,1404,1011917,1011917,2
53,1404,957992,957992,1
53,1404,569556,569556,1
53,1404,566894,566894,3
53,1404,793884,793884,5
53,1404,965907,965907,2
53,1404,1010485,1010485,1
53,1404,619269,619269,3
53,1404,793617,793617,4
53,1404,774919,774919,4
53,1404,618001,618001,3
53,1404,1010244,1010244,1
53,1404,623563,623563,2
53,1404,636935,636935,5
53,1404,948036,948036,2
53,1404,840792,840792,1
53,1404,768324,768324,1
53,1404,797123,797123,2
53,1404,797084,797084,2
53,1404,949327,949327,1
53,1404,768561,768561,5
53,1404,1019526,1019526,3
53,1404,1013869,1013869,2
53,1404,637104,637104,4
53,1404,833975,833975,3
53,1404,609773,609773,2
53,1404,562666,562666,2
53,1404,594013,594013,1
53,1404,1016883,1016883,2
53,1404,956067,956067,6
53,1404,563782,563782,1
53,1404,629208,629208,3
53,1404,837430,837430,2
53,1404,950141,950141,3
53,1404,984623,984623,3
53,1404,996470,996470,2
53,1404,606063,606063,1
53,1404,605888,605888,5
53,1404,781217,781217,2
53,1404,980709,980709,2
53,1404,980998,980998,1
53,1404,983137,983137,1
53,1404,996448,996448,4
53,1404,569950,569950,3
53,1404,984506,984506,2
53,1404,629615,629615,1
53,1404,993621,993621,5
53,1404,993403,993403,4
53,1404,992723,992723,2
53,1404,825969,825969,3
53,1404,784366,784366,2
53,1404,596391,596391,1
53,1404,989822,989822,1
53,1404,594206,594206,2
53,1404,995075,995075,2
53,1404,970089,970089,2
53,1404,816172,816172,1
53,1404,617272,617272,2
53,1404,1009025,1009025,2
53,1404,819942,819942,1
53,1404,1008614,1008614,4
53,1404,616200,616200,2
53,1404,616090,616090,3
53,1404,791722,791722,7
53,1404,788126,788126,1
53,1404,615907,615907,4
53,1404,583891,583891,5
53,1404,821375,821375,2
53,1404,613791,613791,4
53,1404,1007016,1007016,2
53,1404,578683,578683,4
53,1404,1004600,1004600,3
53,1404,975208,975208,2
53,1404,1000642,1000642,3
53,1404,582195,582195,4
53,1404,1009519,1009519,1
53,1404,776199,776199,3
53,1404,664081,664081,5
53,1404,1047862,1047862,2
53,1404,666343,666343,5
53,1404,942423,942423,1
53,1404,759351,759351,5
53,1404,759621,759621,2
53,1404,1046162,1046162,4
53,1404,1033270,1033270,2
53,1404,930824,930824,4
53,1404,543485,543485,2
53,1404,761219,761219,4
53,1404,648450,648450,2
53,1404,650738,650738,2
53,1404,942876,942876,2
53,1404,1037855,1037855,2
53,1404,942076,942076,2
53,1404,937649,937649,2
53,1404,663815,663815,3
53,1404,1043314,1043314,4
53,1404,652522,652522,2
53,1404,803370,803370,2
53,1404,803510,803510,7
53,1404,1039120,1039120,4
53,1404,840979,840979,2
53,1404,803695,803695,2
53,1404,659669,659669,2
53,1404,1040119,1040119,2
53,1404,845549,845549,2
53,1404,1041827,1041827,3
53,1404,928064,928064,2
53,1404,799726,799726,3
53,1404,944545,944545,1
53,1404,1049009,1049009,2
53,1404,643134,643134,5
53,1404,944801,944801,1
53,1404,921822,921822,2
53,1404,920742,920742,3
53,1404,923224,923224,5
53,1404,553798,553798,2
53,1404,1051303,1051303,1
53,1404,549630,549630,4
53,1404,1030993,1030993,3
53,1404,806197,806197,1
53,1404,642910,642910,1
53,1404,925181,925181,4
53,1404,800747,800747,3
53,1402,1101882,1101882,6
53,1402,1089431,1089431,4
53,1402,1058505,1058505,2
53,1402,1126609,1126609,5
53,1402,1101841,1101841,2
53,1402,1101166,1101166,2
53,1402,1127450,1127450,4
53,1402,1102719,1102719,2
53,1402,1056211,1056211,2
53,1402,1056154,1056154,3
53,1402,1197399,1197399,2
53,1402,1065471,1065471,2
53,1402,1129248,1129248,4
53,1402,1168805,1168805,1
53,1402,1089752,1089752,3
53,1402,1192550,1192550,6
53,1402,1105181,1105181,5
53,1402,1193775,1193775,1
53,1402,1104630,1104630,7
53,1402,1195340,1195340,2
53,1402,1147945,1147945,3
53,1402,1138525,1138525,2
53,1402,1069603,1069603,3
53,1402,1196527,1196527,1
53,1402,1205672,1205672,2
53,1402,1086780,1086780,4
53,1402,1138711,1138711,1
53,1402,1125365,1125365,1
53,1402,1125372,1125372,2
53,1402,1072151,1072151,4
53,1402,1171143,1171143,2
53,1402,1072853,1072853,2
53,1402,1129625,1129625,7
53,1402,1172342,1172342,2
53,1402,1070756,1070756,1
53,1402,1082521,1082521,5
53,1402,1053579,1053579,1
53,1402,1177583,1177583,4
53,1402,1079725,1079725,4
53,1402,1131659,1131659,3
53,1402,1199712,1199712,4
53,1402,1182503,1182503,2
53,1402,1160721,1160721,5
53,1402,1211415,1211415,6
53,1402,1134801,1134801,1
53,1402,1158908,1158908,4
53,1402,1095719,1095719,2
53,1402,1181109,1181109,2
53,1402,1066269,1066269,2
53,1402,1162271,1162271,5
53,1402,1116900,1116900,4
53,1402,1163337,1163337,2
53,1402,1093480,1093480,3
53,1402,1161084,1161084,1
53,1402,1198138,1198138,1
53,1402,1154101,1154101,1
53,1402,1136623,1136623,1
53,1402,1220182,1220182,4
53,1402,1185734,1185734,4
53,1402,1081894,1081894,5
53,1402,1077473,1077473,2
53,1402,1054597,1054597,3
53,1402,1060602,1060602,2
53,1402,1210164,1210164,3
53,1402,1084332,1084332,2
53,1402,1198147,1198147,4
53,1402,1184918,1184918,2
53,1402,1139873,1139873,3
53,1402,1174837,1174837,1
53,1402,1131193,1131193,4
53,1402,1139908,1139908,5
53,1402,1167101,1167101,2
53,1402,1221272,1221272,1
53,1402,1221194,1221194,1
53,1402,1375456,1375456,2
53,1402,1395155,1395155,5
53,1402,1379276,1379276,5
53,1402,1310362,1310362,6
53,1402,1395647,1395647,2
53,1402,1409251,1409251,2
53,1402,1335501,1335501,2
53,1402,1229257,1229257,2
53,1402,1329872,1329872,7
53,1402,1376851,1376851,2
53,1402,1395702,1395702,5
53,1402,1267298,1267298,1
53,1402,1396574,1396574,1
53,1402,1376412,1376412,1
53,1402,1276340,1276340,3
53,1402,1410059,1410059,2
53,1402,1369711,1369711,3
53,1402,1306572,1306572,4
53,1402,1275651,1275651,4
53,1402,1234348,1234348,1
53,1402,1234293,1234293,5
53,1402,1228677,1228677,4
53,1402,1405478,1405478,4
53,1402,1244655,1244655,3
53,1402,1374065,1374065,5
53,1402,1309080,1309080,1
53,1402,1374605,1374605,4
53,1402,1342942,1342942,2
53,1402,1244353,1244353,2
53,1402,1236696,1236696,5
53,1402,1308202,1308202,5
53,1402,1389371,1389371,2
53,1402,1263277,1263277,6
53,1402,1388806,1388806,2
53,1402,1391478,1391478,2
53,1402,1391180,1391180,4
53,1402,1254126,1254126,2
53,1402,1254903,1254903,2
53,1402,1338556,1338556,2
53,1402,1250713,1250713,1
53,1402,1405497,1405497,1
53,1402,1325775,1325775,3
53,1402,1338275,1338275,1
53,1402,1391058,1391058,3
53,1402,1390801,1390801,2
53,1402,1232098,1232098,1
53,1402,1252090,1252090,2
53,1402,1248822,1248822,2
53,1402,1398410,1398410,3
53,1402,1310571,1310571,4
53,1402,1261801,1261801,2
53,1402,1393327,1393327,2
53,1402,1381783,1381783,2
53,1402,1254848,1254848,2
53,1402,1382716,1382716,1
53,1402,1247101,1247101,2
53,1402,1370291,1370291,2
53,1402,1392084,1392084,1
53,1402,1258155,1258155,4
53,1402,1385913,1385913,1
53,1402,1257715,1257715,2
53,1402,1257132,1257132,3
53,1402,1382251,1382251,4
53,1402,1235647,1235647,1
53,1402,1241907,1241907,2
53,1402,1362372,1362372,5
53,1402,1361820,1361820,1
53,1402,1276928,1276928,2
53,1402,1360780,1360780,3
53,1402,1272480,1272480,6
53,1402,1224686,1224686,7
53,1402,1320829,1320829,2
53,1402,1360550,1360550,1
53,1402,1241141,1241141,1
53,1402,1290189,1290189,3
53,1402,1328701,1328701,3
53,1402,1362910,1362910,2
53,1402,1401319,1401319,2
53,1402,1320683,1320683,3
53,1402,1300473,1300473,4
53,1402,1294656,1294656,2
53,1402,1238308,1238308,1
53,1402,1238175,1238175,4
53,1402,1321938,1321938,2
53,1402,1356241,1356241,1
53,1402,1321990,1321990,5
53,1402,1298495,1298495,3
53,1402,1414152,1414152,2
53,1402,1237363,1237363,3
53,1402,1298630,1298630,2
53,1402,1237327,1237327,4
53,1402,1293053,1293053,2
53,1402,1363880,1363880,1
53,1402,1282880,1282880,3
53,1402,1303270,1303270,1
53,1402,1348153,1348153,1
53,1402,1364017,1364017,1
53,1402,1366175,1366175,2
53,1402,1350388,1350388,4
53,1402,1348465,1348465,4
53,1402,1364986,1364986,6
53,1402,1412075,1412075,4
53,1402,1285855,1285855,1
53,1402,1399494,1399494,5
53,1402,1243251,1243251,4
53,1402,1367467,1367467,1
53,1402,1399234,1399234,1
53,1402,1234815,1234815,2
53,1402,1349967,1349967,1
53,1402,1347494,1347494,3
53,1402,1412420,1412420,2
53,1402,1282813,1282813,2
53,1402,107608,107608,1
53,1402,21918,21918,2
53,1402,90364,90364,1
53,1402,35934,35934,7
53,1402,91142,91142,3
53,1402,190717,190717,2
53,1402,225946,225946,2
53,1402,181669,181669,3
53,1402,162080,162080,2
53,1402,105612,105612,5
53,1402,209598,209598,1
53,1402,141341,141341,4
53,1402,36736,36736,5
53,1402,55681,55681,1
53,1402,231106,231106,5
53,1402,61985,61985,4
53,1402,225130,225130,2
53,1402,32957,32957,3
53,1402,6705,6705,1
53,1402,192630,192630,3
53,1402,224394,224394,2
53,1402,181058,181058,3
53,1402,191457,191457,3
53,1402,77008,77008,4
53,1402,106482,106482,3
53,1402,63031,63031,2
53,1402,242079,242079,4
53,1402,14382,14382,4
53,1402,23999,23999,3
53,1402,187148,187148,1
53,1402,95211,95211,2
53,1402,101659,101659,2
53,1402,96295,96295,1
53,1402,139159,139159,4
53,1402,3955,3955,4
53,1402,96888,96888,1
53,1402,243939,243939,3
53,1402,229026,229026,3
53,1402,98767,98767,2
53,1402,57696,57696,2
53,1402,24332,24332,4
53,1402,98944,98944,1
53,1402,184321,184321,6
53,1402,210986,210986,3
53,1402,96837,96837,3
53,1402,152882,152882,2
53,1402,152531,152531,2
53,1402,171881,171881,2
53,1402,30825,30825,2
53,1402,63052,63052,5
53,1402,137356,137356,3
53,1402,85399,85399,5
53,1402,137478,137478,2
53,1402,160893,160893,4
53,1402,189468,189468,2
53,1402,23990,23990,2
53,1402,30115,30115,2
53,1402,211916,211916,2
53,1402,104295,104295,4
53,1402,161196,161196,4
53,1402,161163,161163,4
53,1402,103332,103332,2
53,1402,4689,4689,6
53,1402,212952,212952,4
53,1402,44794,44794,1
53,1402,74829,74829,3
53,1402,75464,75464,3
53,1402,46550,46550,5
53,1402,65516,65516,5
53,1402,200071,200071,1
53,1402,75908,75908,2
53,1402,63095,63095,4
53,1402,220688,220688,2
53,1402,74279,74279,2
53,1402,132118,132118,1
53,1402,112777,112777,5
53,1402,207185,207185,4
53,1402,127331,127331,2
53,1402,112540,112540,3
53,1402,53368,53368,4
53,1402,213751,213751,4
53,1402,9757,9757,1
53,1402,115022,115022,4
53,1402,204010,204010,1
53,1402,167376,167376,2
53,1402,203391,203391,1
53,1402,70669,70669,2
53,1402,233791,233791,3
53,1402,47048,47048,3
53,1402,218845,218845,3
53,1402,74296,74296,7
53,1402,48131,48131,3
53,1402,66329,66329,1
53,1402,205227,205227,1
53,1402,47741,47741,5
53,1402,219471,219471,2
53,1402,128237,128237,3
53,1402,12191,12191,3
53,1402,234485,234485,1
53,1402,134621,134621,3
53,1402,112278,112278,2
53,1402,133354,133354,2
53,1402,240030,240030,4
53,1402,179176,179176,2
53,1402,195021,195021,3
53,1402,40100,40100,5
53,1402,149719,149719,2
53,1402,154736,154736,2
53,1402,239861,239861,2
53,1402,63384,63384,3
53,1402,208293,208293,1
53,1402,172295,172295,2
53,1402,222156,222156,5
53,1402,135510,135510,1
53,1402,107710,107710,1
53,1402,223940,223940,1
53,1402,63673,63673,2
53,1402,210741,210741,4
53,1402,7075,7075,1
53,1402,222099,222099,4
53,1402,232317,232317,5
53,1402,155649,155649,6
53,1402,149185,149185,5
53,1402,53684,53684,2
53,1402,234875,234875,4
53,1402,80290,80290,4
53,1402,221669,221669,2
53,1402,118800,118800,3
53,1402,207537,207537,1
53,1402,178700,178700,3
53,1402,132940,132940,4
53,1402,109852,109852,2
53,1402,142376,142376,2
53,1402,81987,81987,4
53,1402,196740,196740,1
53,1402,356658,356658,2
53,1402,445905,445905,1
53,1402,315343,315343,2
53,1402,315609,315609,2
53,1402,269600,269600,3
53,1402,315826,315826,3
53,1402,269243,269243,2
53,1402,515808,515808,2
53,1402,303213,303213,4
53,1402,318628,318628,1
53,1402,313212,313212,3
53,1402,442675,442675,3
53,1402,400742,400742,2
53,1402,355669,355669,1
53,1402,320328,320328,3
53,1402,515046,515046,4
53,1402,439783,439783,3
53,1402,321538,321538,7
53,1402,500101,500101,2
53,1402,356750,356750,1
53,1402,495877,495877,2
53,1402,463328,463328,2
53,1402,461717,461717,3
53,1402,250368,250368,2
53,1402,493277,493277,3
53,1402,461020,461020,1
53,1402,307507,307507,7
53,1402,456397,456397,2
53,1402,309627,309627,6
53,1402,252864,252864,3
53,1402,310013,310013,4
53,1402,496530,496530,1
53,1402,495993,495993,5
53,1402,395467,395467,2
53,1402,450876,450876,2
53,1402,270947,270947,1
53,1402,397097,397097,3
53,1402,449696,449696,1
53,1402,447926,447926,2
53,1402,267141,267141,2
53,1402,272509,272509,1
53,1402,342653,342653,2
53,1402,437328,437328,2
53,1402,420980,420980,2
53,1402,336921,336921,6
53,1402,337038,337038,3
53,1402,349107,349107,6
53,1402,418469,418469,4
53,1402,348209,348209,2
53,1402,411715,411715,3
53,1402,349427,349427,5
53,1402,416557,416557,1
53,1402,425551,425551,2
53,1402,415279,415279,4
53,1402,344093,344093,1
53,1402,508412,508412,1
53,1402,414370,414370,2
53,1402,258129,258129,7
53,1402,344545,344545,2
53,1402,257533,257533,2
53,1402,413504,413504,2
53,1402,508014,508014,2
53,1402,503967,503967,2
53,1402,311524,311524,4
53,1402,325605,325605,2
53,1402,326722,326722,1
53,1402,327026,327026,4
53,1402,432066,432066,4
53,1402,430396,430396,1
53,1402,328727,328727,3
53,1402,407722,407722,1
53,1402,261555,261555,5
53,1402,328889,328889,1
53,1402,323691,323691,5
53,1402,310657,310657,2
53,1402,428537,428537,1
53,1402,263899,263899,2
53,1402,426994,426994,2
53,1402,504506,504506,4
53,1402,409801,409801,2
53,1402,410027,410027,2
53,1402,504764,504764,1
53,1402,264593,264593,3
53,1402,387151,387151,2
53,1402,367931,367931,3
53,1402,482883,482883,2
53,1402,473751,473751,2
53,1402,296944,296944,2
53,1402,369626,369626,1
53,1402,483160,483160,5
53,1402,248026,248026,7
53,1402,297044,297044,1
53,1402,370176,370176,4
53,1402,387322,387322,2
53,1402,246548,246548,1
53,1402,470677,470677,4
53,1402,277524,277524,2
53,1402,475225,475225,1
53,1402,368654,368654,1
53,1402,469798,469798,5
53,1402,369534,369534,2
53,1402,476180,476180,2
53,1402,480212,480212,2
53,1402,383274,383274,3
53,1402,279520,279520,2
53,1402,279287,279287,4
53,1402,481076,481076,2
53,1402,371512,371512,2
53,1402,248076,248076,2
53,1402,292604,292604,1
53,1402,373524,373524,4
53,1402,289767,289767,3
53,1402,481417,481417,2
53,1402,288920,288920,2
53,1402,288340,288340,2
53,1402,391703,391703,2
53,1402,488457,488457,2
53,1402,370296,370296,3
53,1402,384971,384971,1
53,1402,486988,486988,2
53,1402,488223,488223,2
53,1402,301876,301876,3
53,1402,365907,365907,2
53,1402,522003,522003,3
53,1402,379177,379177,5
53,1402,249102,249102,6
53,1402,376185,376185,1
53,1402,366034,366034,4
53,1402,487374,487374,3
53,1402,365293,365293,2
53,1402,376604,376604,4
53,1402,282507,282507,5
53,1402,364758,364758,2
53,1402,464058,464058,2
53,1402,302635,302635,2
53,1402,389050,389050,2
53,1402,379550,379550,4
53,1402,249014,249014,1
53,1402,469082,469082,1
53,1402,367731,367731,1
53,1402,485522,485522,3
53,1402,300761,300761,2
53,1402,613581,613581,5
53,1402,682608,682608,1
53,1402,682393,682393,2
53,1402,679357,679357,2
53,1402,971847,971847,2
53,1402,834616,834616,2
53,1402,775071,775071,4
53,1402,638880,638880,3
53,1402,700146,700146,4
53,1402,665639,665639,4
53,1402,635773,635773,2
